world,side,amount,price,value,fee_uncapped,fee_actual,eff_rate_pct,dec
Gladera,buyers,100,35001,3500100,70002.0,70002.0,2.0,2
Gladera,buyers,500,5000,2500000,50000.0,50000.0,2.0,5
Gladera,buyers,300,4236,1270800,25416.0,25416.0,2.0,4
Gladera,buyers,3075,100,307500,6150.0,6150.0,2.0,6
Gladera,buyers,16075,78,1253850,25077.0,25077.0,2.0,8
Gladera,buyers,43000,1,43000,860.0,860.0,2.0,8
Gladibra,sellers,150,39997,5999550,119991.0,119991.0,2.0,3
Gladibra,sellers,175,39998,6999650,139993.0,139993.0,2.0,3
Gladibra,buyers,475,35505,16864875,337297.5,337297.5,2.0,5
Gladibra,buyers,75,35503,2662725,53254.5,53254.5,2.0,1
Gladibra,buyers,25,35502,887550,17751.0,17751.0,2.0,0
Gladibra,buyers,25,35501,887525,17750.5,17750.5,2.0,0
Gladibra,buyers,175,35500,6212500,124250.0,124250.0,2.0,3
Gladibra,buyers,425,35016,14881800,297636.0,297636.0,2.0,5
Gladibra,buyers,325,35015,11379875,227597.5,227597.5,2.0,4
Gladibra,buyers,100,35013,3501300,70026.0,70026.0,2.0,2
Gladibra,buyers,250,35006,8751500,175030.0,175030.0,2.0,4
Gladibra,buyers,150,35004,5250600,105012.0,105012.0,2.0,3
Gladibra,buyers,25,35001,875025,17500.5,17500.5,2.0,0
Gladibra,buyers,250,35000,8750000,175000.0,175000.0,2.0,4
Gladibra,buyers,25,34257,856425,17128.5,17128.5,2.0,0
Gladibra,buyers,2075,34254,71077050,1421541.0,1000000.0,1.4069238945623095,6
Gladibra,buyers,225,34253,7706925,154138.5,154138.5,2.0,4
Gladibra,buyers,150,34006,5100900,102018.0,102018.0,2.0,3
Gladibra,buyers,200,34000,6800000,136000.0,136000.0,2.0,3
Gladibra,buyers,75,33547,2516025,50320.5,50320.5,2.0,1
Gladibra,buyers,75,33543,2515725,50314.5,50314.5,2.0,1
Gladibra,buyers,75,33541,2515575,50311.5,50311.5,2.0,1
Gladibra,buyers,150,33539,5030850,100617.0,100617.0,2.0,3
Gladibra,buyers,100,33538,3353800,67076.0,67076.0,2.0,2
Gladibra,buyers,125,33536,4192000,83840.0,83840.0,2.0,3
Gladibra,buyers,250,33532,8383000,167660.0,167660.0,2.0,4
Gladibra,buyers,275,33529,9220475,184409.5,184409.5,2.0,4
Gladibra,buyers,50,33527,1676350,33527.0,33527.0,2.0,0
Gladibra,buyers,275,33525,9219375,184387.5,184387.5,2.0,4
Gladibra,buyers,125,33524,4190500,83810.0,83810.0,2.0,3
Gladibra,buyers,1050,33523,35199150,703983.0,703983.0,2.0,6
Gladibra,buyers,275,33522,9218550,184371.0,184371.0,2.0,4
Gladibra,buyers,25,33521,838025,16760.5,16760.5,2.0,0
Gladibra,buyers,50,33520,1676000,33520.0,33520.0,2.0,0
Gladibra,buyers,1725,33517,57816825,1156336.5,1000000.0,1.7296003369261455,6
Gladibra,buyers,150,33513,5026950,100539.0,100539.0,2.0,3
Gladibra,buyers,250,33511,8377750,167555.0,167555.0,2.0,4
Gladibra,buyers,175,33505,5863375,117267.5,117267.5,2.0,3
Gladibra,buyers,175,33501,5862675,117253.5,117253.5,2.0,3
Gladibra,buyers,775,33500,25962500,519250.0,519250.0,2.0,5
Gladibra,buyers,50,33143,1657150,33143.0,33143.0,2.0,0
Gladibra,buyers,125,33142,4142750,82855.0,82855.0,2.0,3
Gladibra,buyers,100,33140,3314000,66280.0,66280.0,2.0,2
Gladibra,buyers,950,33136,31479200,629584.0,629584.0,2.0,6
Gladibra,buyers,275,33133,9111575,182231.5,182231.5,2.0,4
Gladibra,buyers,125,33130,4141250,82825.0,82825.0,2.0,3
Gladibra,buyers,25,33129,828225,16564.5,16564.5,2.0,0
Gladibra,buyers,300,33122,9936600,198732.0,198732.0,2.0,4
Gladibra,buyers,100,33120,3312000,66240.0,66240.0,2.0,2
Gladibra,buyers,75,33118,2483850,49677.0,49677.0,2.0,1
Gladibra,buyers,100,33113,3311300,66226.0,66226.0,2.0,2
Gladibra,buyers,525,33113,17384325,347686.5,347686.5,2.0,5
Gladibra,buyers,175,33111,5794425,115888.5,115888.5,2.0,3
Gladibra,buyers,175,33108,5793900,115878.0,115878.0,2.0,3
Gladibra,buyers,425,32106,13645050,272901.0,272901.0,2.0,5
Gladibra,buyers,3575,32101,114761075,2295221.5,1000000.0,0.8713755949044568,7
Gladibra,buyers,25,30000,750000,15000.0,15000.0,2.0,0
Gladibra,buyers,38175,35,1336125,26722.5,26722.5,2.0,8
Harmonia,sellers,7100,44954,319173400,6383468.0,1000000.0,0.3133093171298109,7
Harmonia,sellers,19200,44955,863136000,17262720.0,1000000.0,0.11585659733807882,8
Harmonia,sellers,8700,44980,391326000,7826520.0,1000000.0,0.2555414155972258,7
Harmonia,sellers,5000,50000,250000000,5000000.0,1000000.0,0.4,7
Harmonia,buyers,200,42804,8560800,171216.0,171216.0,2.0,3
Harmonia,buyers,8525,42803,364895575,7297911.5,1000000.0,0.27405100760676526,7
Harmonia,buyers,7050,42802,301754100,6035082.0,1000000.0,0.33139566289240147,7
Harmonia,buyers,550,42801,23540550,470811.0,470811.0,2.0,5
Harmonia,buyers,58025,42608,2472329200,49446584.0,1000000.0,0.040447687953529814,8
Harmonia,buyers,63750,42603,2715941250,54318825.0,1000000.0,0.03681964770040589,8
Harmonia,buyers,7250,41648,301948000,6038960.0,1000000.0,0.3311828526766198,7
Harmonia,buyers,62925,41611,2618372175,52367443.5,1000000.0,0.03819166769139685,8
Harmonia,buyers,14375,41044,590007500,11800150.0,1000000.0,0.16948937089782756,7
Harmonia,buyers,56475,41036,2317508100,46350162.0,1000000.0,0.043149795247749076,8
Harmonia,buyers,125,41034,5129250,102585.0,102585.0,2.0,3
Harmonia,buyers,250,40345,10086250,201725.0,201725.0,2.0,4
Harmonia,buyers,15525,40337,626231925,12524638.5,1000000.0,0.15968524760215635,8
Harmonia,buyers,250,40033,10008250,200165.0,200165.0,2.0,4
Harmonia,buyers,3275,40032,131104800,2622096.0,1000000.0,0.7627485797621445,6
Harmonia,buyers,600,40027,24016200,480324.0,480324.0,2.0,5
Harmonia,buyers,2700,39545,106771500,2135430.0,1000000.0,0.936579517942522,6
Harmonia,buyers,225,39492,8885700,177714.0,177714.0,2.0,4
Harmonia,buyers,550,35000,19250000,385000.0,385000.0,2.0,5
Harmonia,buyers,1850,4100,7585000,151700.0,151700.0,2.0,6
Harmonia,buyers,350,1000,350000,7000.0,7000.0,2.0,5
Harmonia,buyers,500,40,20000,400.0,400.0,2.0,5
Harmonia,buyers,8375,8,67000,1340.0,1340.0,2.0,7
Harmonia,buyers,525,8,4200,84.0,84.0,2.0,5
Harmonia,buyers,5025,1,5025,100.5,100.5,2.0,7
Harmonia,buyers,25,1,25,0.5,20.0,80.0,0
Havera,sellers,200,39335,7867000,157340.0,157340.0,2.0,3
Havera,sellers,16875,39339,663845625,13276912.5,1000000.0,0.1506374317071081,8
Havera,sellers,10175,39350,400386250,8007725.0,1000000.0,0.24975882663303248,7
Havera,sellers,400,39938,15975200,319504.0,319504.0,2.0,5
Havera,sellers,8550,39960,341658000,6833160.0,1000000.0,0.29269035116988334,7
Havera,sellers,150,39962,5994300,119886.0,119886.0,2.0,3
Havera,sellers,25,39964,999100,19982.0,19982.0,2.0,0
Havera,sellers,12700,39974,507669800,10153396.0,1000000.0,0.19697842968007945,7
Havera,sellers,25,39977,999425,19988.5,19988.5,2.0,0
Havera,sellers,4475,39980,178910500,3578210.0,1000000.0,0.5589386872207053,7
Havera,sellers,25,39988,999700,19994.0,19994.0,2.0,0
Havera,sellers,25,41388,1034700,20694.0,20694.0,2.0,0
Havera,sellers,150,41444,6216600,124332.0,124332.0,2.0,3
Havera,sellers,350,41500,14525000,290500.0,290500.0,2.0,5
Havera,sellers,125,41682,5210250,104205.0,104205.0,2.0,3
Havera,sellers,25,41790,1044750,20895.0,20895.0,2.0,0
Havera,sellers,25,42379,1059475,21189.5,21189.5,2.0,0
Havera,sellers,25,42390,1059750,21195.0,21195.0,2.0,0
Havera,sellers,25,42485,1062125,21242.5,21242.5,2.0,0
Havera,sellers,25,43989,1099725,21994.5,21994.5,2.0,0
Havera,buyers,200,38174,7634800,152696.0,152696.0,2.0,3
Havera,buyers,61625,38172,2352349500,47046990.0,1000000.0,0.04251068984434498,8
Havera,buyers,13775,38171,525805525,10516110.5,1000000.0,0.19018438423597775,7
Havera,buyers,63825,38170,2436200250,48724005.0,1000000.0,0.04104752883101461,8
Havera,buyers,225,38167,8587575,171751.5,171751.5,2.0,4
Havera,buyers,60000,38166,2289960000,45799200.0,1000000.0,0.043668885046027006,8
Havera,buyers,25,38157,953925,19078.5,19078.5,2.0,0
Havera,buyers,225,38152,8584200,171684.0,171684.0,2.0,4
Havera,buyers,25,38150,953750,19075.0,19075.0,2.0,0
Havera,buyers,25,38134,953350,19067.0,19067.0,2.0,0
Havera,buyers,225,38133,8579925,171598.5,171598.5,2.0,4
Havera,buyers,225,38122,8577450,171549.0,171549.0,2.0,4
Havera,buyers,250,38112,9528000,190560.0,190560.0,2.0,4
Havera,buyers,5575,38111,212468825,4249376.5,1000000.0,0.47065728348617736,7
Havera,buyers,200,38084,7616800,152336.0,152336.0,2.0,3
Havera,buyers,100,38082,3808200,76164.0,76164.0,2.0,2
Havera,buyers,25,38079,951975,19039.5,19039.5,2.0,0
Havera,buyers,25,38073,951825,19036.5,19036.5,2.0,0
Havera,buyers,25,38058,951450,19029.0,19029.0,2.0,0
Havera,buyers,50,38036,1901800,38036.0,38036.0,2.0,0
Havera,buyers,75,37981,2848575,56971.5,56971.5,2.0,1
Havera,buyers,1300,37837,49188100,983762.0,983762.0,2.0,6
Havera,buyers,25,37531,938275,18765.5,18765.5,2.0,0
Havera,buyers,25,37524,938100,18762.0,18762.0,2.0,0
Havera,buyers,50,37464,1873200,37464.0,37464.0,2.0,0
Havera,buyers,150,37460,5619000,112380.0,112380.0,2.0,3
Havera,buyers,75,37459,2809425,56188.5,56188.5,2.0,1
Havera,buyers,50,37445,1872250,37445.0,37445.0,2.0,0
Havera,buyers,150,37402,5610300,112206.0,112206.0,2.0,3
Havera,buyers,25,37374,934350,18687.0,18687.0,2.0,0
Havera,buyers,75,37362,2802150,56043.0,56043.0,2.0,1
Havera,buyers,75,37329,2799675,55993.5,55993.5,2.0,1
Havera,buyers,300,37210,11163000,223260.0,223260.0,2.0,4
Havera,buyers,2075,36812,76384900,1527698.0,1000000.0,1.3091592710077515,6
Havera,buyers,75,36125,2709375,54187.5,54187.5,2.0,1
Havera,buyers,475,35702,16958450,339169.0,339169.0,2.0,5
Havera,buyers,75,20001,1500075,30001.5,30001.5,2.0,1
Havera,buyers,37625,42,1580250,31605.0,31605.0,2.0,8
Havera,buyers,38600,1,38600,772.0,772.0,2.0,8
Honbra,sellers,23450,40764,955915800,19118316.0,1000000.0,0.10461172417068532,8
Honbra,sellers,63150,40765,2574309750,51486195.0,1000000.0,0.03884536427677361,8
Honbra,sellers,25,40766,1019150,20383.0,20383.0,2.0,0
Honbra,sellers,25,40777,1019425,20388.5,20388.5,2.0,0
Honbra,sellers,25,40788,1019700,20394.0,20394.0,2.0,0
Honbra,sellers,1050,40800,42840000,856800.0,856800.0,2.0,6
Honbra,buyers,4675,39304,183746200,3674924.0,1000000.0,0.5442289418774375,7
Honbra,buyers,200,39303,7860600,157212.0,157212.0,2.0,3
Honbra,buyers,40950,39300,1609335000,32186700.0,1000000.0,0.06213746671761939,8
Honbra,buyers,225,39226,8825850,176517.0,176517.0,2.0,4
Honbra,buyers,1350,39224,52952400,1059048.0,1000000.0,1.888488529320673,6
Honbra,buyers,52950,39223,2076857850,41537157.0,1000000.0,0.04814966031498015,8
Honbra,buyers,225,39221,8824725,176494.5,176494.5,2.0,4
Honbra,buyers,43875,39218,1720689750,34413795.0,1000000.0,0.058116229262131655,8
Honbra,buyers,50,39214,1960700,39214.0,39214.0,2.0,0
Honbra,buyers,450,39212,17645400,352908.0,352908.0,2.0,5
Honbra,buyers,925,39209,36268325,725366.5,725366.5,2.0,5
Honbra,buyers,125,39152,4894000,97880.0,97880.0,2.0,3
Honbra,buyers,5400,38800,209520000,4190400.0,1000000.0,0.47728140511645667,7
Honbra,buyers,25,38583,964575,19291.5,19291.5,2.0,0
Honbra,buyers,5200,38573,200579600,4011592.0,1000000.0,0.49855518706787727,7
Honbra,buyers,25,38571,964275,19285.5,19285.5,2.0,0
Honbra,buyers,1000,38561,38561000,771220.0,771220.0,2.0,6
Honbra,buyers,25,38557,963925,19278.5,19278.5,2.0,0
Honbra,buyers,25,38551,963775,19275.5,19275.5,2.0,0
Honbra,buyers,50,38530,1926500,38530.0,38530.0,2.0,0
Honbra,buyers,50,38524,1926200,38524.0,38524.0,2.0,0
Honbra,buyers,25,38523,963075,19261.5,19261.5,2.0,0
Honbra,buyers,75,38323,2874225,57484.5,57484.5,2.0,1
Honbra,buyers,200,38301,7660200,153204.0,153204.0,2.0,3
Honbra,buyers,25,38017,950425,19008.5,19008.5,2.0,0
Honbra,buyers,175,37452,6554100,131082.0,131082.0,2.0,3
Honbra,buyers,6075,36115,219398625,4387972.5,1000000.0,0.45579137061592795,7
Honbra,buyers,300,380,114000,2280.0,2280.0,2.0,4
Honbra,buyers,37400,37,1383800,27676.0,27676.0,2.0,8
Honbra,buyers,34000,1,34000,680.0,680.0,2.0,8
Honbra,buyers,20225,1,20225,404.5,404.5,2.0,8
Honbra,buyers,11900,1,11900,238.0,238.0,2.0,7
Honbra,buyers,28650,1,28650,573.0,573.0,2.0,8
Honbra,buyers,26250,1,26250,525.0,525.0,2.0,8
Honbra,buyers,11925,1,11925,238.5,238.5,2.0,7
Honbra,buyers,40000,1,40000,800.0,800.0,2.0,8
Honbra,buyers,3500,1,3500,70.0,70.0,2.0,7
Honbra,buyers,25,1,25,0.5,20.0,80.0,0
Hostera,sellers,50,26749,1337450,26749.0,26749.0,2.0,0
Hostera,sellers,300,26750,8025000,160500.0,160500.0,2.0,4
Hostera,sellers,75,26997,2024775,40495.5,40495.5,2.0,1
Hostera,sellers,150,26998,4049700,80994.0,80994.0,2.0,3
Hostera,sellers,50,27499,1374950,27499.0,27499.0,2.0,0
Hostera,sellers,375,28995,10873125,217462.5,217462.5,2.0,5
Hostera,sellers,75,28996,2174700,43494.0,43494.0,2.0,1
Hostera,sellers,100,28997,2899700,57994.0,57994.0,2.0,2
Hostera,sellers,350,28998,10149300,202986.0,202986.0,2.0,5
Hostera,sellers,100,29486,2948600,58972.0,58972.0,2.0,2
Hostera,sellers,125,29487,3685875,73717.5,73717.5,2.0,3
Hostera,sellers,25,29998,749950,14999.0,14999.0,2.0,0
Hostera,sellers,75,30000,2250000,45000.0,45000.0,2.0,1
Hostera,buyers,50,22510,1125500,22510.0,22510.0,2.0,0
Hostera,buyers,50,22509,1125450,22509.0,22509.0,2.0,0
Hostera,buyers,250,22505,5626250,112525.0,112525.0,2.0,4
Hostera,buyers,50,22500,1125000,22500.0,22500.0,2.0,0
Hostera,buyers,75,22386,1678950,33579.0,33579.0,2.0,1
Hostera,buyers,100,22381,2238100,44762.0,44762.0,2.0,2
Hostera,buyers,25,22347,558675,11173.5,11173.5,2.0,0
Hostera,buyers,75,22344,1675800,33516.0,33516.0,2.0,1
Hostera,buyers,50,22342,1117100,22342.0,22342.0,2.0,0
Hostera,buyers,25,22340,558500,11170.0,11170.0,2.0,0
Hostera,buyers,225,22231,5001975,100039.5,100039.5,2.0,4
Hostera,buyers,75,22226,1666950,33339.0,33339.0,2.0,1
Hostera,buyers,50,22220,1111000,22220.0,22220.0,2.0,0
Hostera,buyers,250,22030,5507500,110150.0,110150.0,2.0,4
Hostera,buyers,25,22020,550500,11010.0,11010.0,2.0,0
Hostera,buyers,500,22014,11007000,220140.0,220140.0,2.0,5
Hostera,buyers,100,22009,2200900,44018.0,44018.0,2.0,2
Hostera,buyers,25,21250,531250,10625.0,10625.0,2.0,0
Hostera,buyers,100,20220,2022000,40440.0,40440.0,2.0,2
Hostera,buyers,25,20219,505475,10109.5,10109.5,2.0,0
Hostera,buyers,25,20086,502150,10043.0,10043.0,2.0,0
Hostera,buyers,125,20062,2507750,50155.0,50155.0,2.0,3
Hostera,buyers,50,19516,975800,19516.0,19516.0,2.0,0
Hostera,buyers,100,19501,1950100,39002.0,39002.0,2.0,2
Hostera,buyers,225,19400,4365000,87300.0,87300.0,2.0,4
Hostera,buyers,125,19331,2416375,48327.5,48327.5,2.0,3
Hostera,buyers,250,19330,4832500,96650.0,96650.0,2.0,4
Hostera,buyers,75,19202,1440150,28803.0,28803.0,2.0,1
Hostera,buyers,150,19057,2858550,57171.0,57171.0,2.0,3
Hostera,buyers,50,18320,916000,18320.0,18320.0,2.0,0
Hostera,buyers,25,18152,453800,9076.0,9076.0,2.0,0
Hostera,buyers,4975,15200,75620000,1512400.0,1000000.0,1.322401481089659,7
Hostera,buyers,275,15116,4156900,83138.0,83138.0,2.0,4
Hostera,buyers,800,15115,12092000,241840.0,241840.0,2.0,5
Hostera,buyers,5925,1,5925,118.5,118.5,2.0,7
Idyllia,sellers,50,30899,1544950,30899.0,30899.0,2.0,0
Idyllia,sellers,25,30990,774750,15495.0,15495.0,2.0,0
Idyllia,sellers,225,31000,6975000,139500.0,139500.0,2.0,4
Idyllia,sellers,25,32436,810900,16218.0,16218.0,2.0,0
Idyllia,sellers,25,32446,811150,16223.0,16223.0,2.0,0
Idyllia,sellers,100,32456,3245600,64912.0,64912.0,2.0,2
Idyllia,sellers,200,32457,6491400,129828.0,129828.0,2.0,3
Idyllia,sellers,25,32458,811450,16229.0,16229.0,2.0,0
Idyllia,sellers,475,32468,15422300,308446.0,308446.0,2.0,5
Idyllia,sellers,25,32469,811725,16234.5,16234.5,2.0,0
Idyllia,sellers,25,32479,811975,16239.5,16239.5,2.0,0
Idyllia,sellers,25,32480,812000,16240.0,16240.0,2.0,0
Idyllia,sellers,25,32490,812250,16245.0,16245.0,2.0,0
Idyllia,sellers,25,32500,812500,16250.0,16250.0,2.0,0
Idyllia,sellers,25,32940,823500,16470.0,16470.0,2.0,0
Idyllia,sellers,25,32964,824100,16482.0,16482.0,2.0,0
Idyllia,sellers,75,32980,2473500,49470.0,49470.0,2.0,1
Idyllia,sellers,200,33000,6600000,132000.0,132000.0,2.0,3
Idyllia,sellers,600,35000,21000000,420000.0,420000.0,2.0,5
Idyllia,buyers,25,28915,722875,14457.5,14457.5,2.0,0
Idyllia,buyers,375,28914,10842750,216855.0,216855.0,2.0,5
Idyllia,buyers,200,28913,5782600,115652.0,115652.0,2.0,3
Idyllia,buyers,225,28912,6505200,130104.0,130104.0,2.0,4
Idyllia,buyers,25,28911,722775,14455.5,14455.5,2.0,0
Idyllia,buyers,100,28823,2882300,57646.0,57646.0,2.0,2
Idyllia,buyers,375,28822,10808250,216165.0,216165.0,2.0,5
Idyllia,buyers,175,28811,5041925,100838.5,100838.5,2.0,3
Idyllia,buyers,100,28755,2875500,57510.0,57510.0,2.0,2
Idyllia,buyers,275,28744,7904600,158092.0,158092.0,2.0,4
Idyllia,buyers,75,28700,2152500,43050.0,43050.0,2.0,1
Idyllia,buyers,50,28662,1433100,28662.0,28662.0,2.0,0
Idyllia,buyers,50,28511,1425550,28511.0,28511.0,2.0,0
Idyllia,buyers,100,28133,2813300,56266.0,56266.0,2.0,2
Idyllia,buyers,25,27000,675000,13500.0,13500.0,2.0,0
Idyllia,buyers,50,26037,1301850,26037.0,26037.0,2.0,0
Idyllia,buyers,125,26035,3254375,65087.5,65087.5,2.0,3
Idyllia,buyers,50,26000,1300000,26000.0,26000.0,2.0,0
Idyllia,buyers,75,25678,1925850,38517.0,38517.0,2.0,1
Idyllia,buyers,225,25242,5679450,113589.0,113589.0,2.0,4
Idyllia,buyers,150,25195,3779250,75585.0,75585.0,2.0,3
Idyllia,buyers,25,24825,620625,12412.5,12412.5,2.0,0
Idyllia,buyers,150,24823,3723450,74469.0,74469.0,2.0,3
Idyllia,buyers,25,20816,520400,10408.0,10408.0,2.0,0
Idyllia,buyers,125,20612,2576500,51530.0,51530.0,2.0,3
Idyllia,buyers,750,20600,15450000,309000.0,309000.0,2.0,5
Idyllia,buyers,500,20124,10062000,201240.0,201240.0,2.0,5
Idyllia,buyers,525,19521,10248525,204970.5,204970.5,2.0,5
Idyllia,buyers,25,19499,487475,9749.5,9749.5,2.0,0
Idyllia,buyers,200,19046,3809200,76184.0,76184.0,2.0,3
Idyllia,buyers,175,19024,3329200,66584.0,66584.0,2.0,3
Idyllia,buyers,175,19023,3329025,66580.5,66580.5,2.0,3
Idyllia,buyers,250,1,250,5.0,20.0,8.0,4
Ignibra,sellers,300,24900,7470000,149400.0,149400.0,2.0,4
Ignibra,sellers,25,24950,623750,12475.0,12475.0,2.0,0
Ignibra,sellers,275,24989,6871975,137439.5,137439.5,2.0,4
Ignibra,sellers,175,24990,4373250,87465.0,87465.0,2.0,3
Ignibra,sellers,175,24994,4373950,87479.0,87479.0,2.0,3
Ignibra,sellers,25,35000,875000,17500.0,17500.0,2.0,0
Ignibra,buyers,200,20017,4003400,80068.0,80068.0,2.0,3
Ignibra,buyers,350,20016,7005600,140112.0,140112.0,2.0,5
Ignibra,buyers,250,20015,5003750,100075.0,100075.0,2.0,4
Ignibra,buyers,25,20013,500325,10006.5,10006.5,2.0,0
Ignibra,buyers,375,20012,7504500,150090.0,150090.0,2.0,5
Ignibra,buyers,50,20011,1000550,20011.0,20011.0,2.0,0
Ignibra,buyers,50,20003,1000150,20003.0,20003.0,2.0,0
Ignibra,buyers,325,20002,6500650,130013.0,130013.0,2.0,4
Ignibra,buyers,350,19819,6936650,138733.0,138733.0,2.0,5
Ignibra,buyers,25,19818,495450,9909.0,9909.0,2.0,0
Ignibra,buyers,25,19817,495425,9908.5,9908.5,2.0,0
Ignibra,buyers,225,19816,4458600,89172.0,89172.0,2.0,4
Ignibra,buyers,25,19815,495375,9907.5,9907.5,2.0,0
Ignibra,buyers,25,19810,495250,9905.0,9905.0,2.0,0
Ignibra,buyers,325,19801,6435325,128706.5,128706.5,2.0,4
Ignibra,buyers,300,19783,5934900,118698.0,118698.0,2.0,4
Ignibra,buyers,25,19781,494525,9890.5,9890.5,2.0,0
Ignibra,buyers,200,19700,3940000,78800.0,78800.0,2.0,3
Ignibra,buyers,25,19561,489025,9780.5,9780.5,2.0,0
Ignibra,buyers,50,19551,977550,19551.0,19551.0,2.0,0
Ignibra,buyers,50,17602,880100,17602.0,17602.0,2.0,0
Ignibra,buyers,50,16812,840600,16812.0,16812.0,2.0,0
Ignibra,buyers,25,16522,413050,8261.0,8261.0,2.0,0
Ignibra,buyers,50,16521,826050,16521.0,16521.0,2.0,0
Ignibra,buyers,25,16518,412950,8259.0,8259.0,2.0,0
Ignibra,buyers,25,16515,412875,8257.5,8257.5,2.0,0
Ignibra,buyers,25,16513,412825,8256.5,8256.5,2.0,0
Ignibra,buyers,25,16506,412650,8253.0,8253.0,2.0,0
Ignibra,buyers,25,22,550,11.0,20.0,3.6363636363636362,0
Ignitera,sellers,50,40600,2030000,40600.0,40600.0,2.0,0
Ignitera,sellers,4225,40877,172705325,3454106.5,1000000.0,0.5790209421741918,7
Ignitera,sellers,225,40881,9198225,183964.5,183964.5,2.0,4
Ignitera,sellers,125,40887,5110875,102217.5,102217.5,2.0,3
Ignitera,buyers,300,38001,11400300,228006.0,228006.0,2.0,4
Ignitera,buyers,100,37501,3750100,75002.0,75002.0,2.0,2
Ignitera,buyers,50,37500,1875000,37500.0,37500.0,2.0,0
Ignitera,buyers,25,37103,927575,18551.5,18551.5,2.0,0
Ignitera,buyers,25,37102,927550,18551.0,18551.0,2.0,0
Ignitera,buyers,150,37101,5565150,111303.0,111303.0,2.0,3
Ignitera,buyers,50,37100,1855000,37100.0,37100.0,2.0,0
Ignitera,buyers,75,37079,2780925,55618.5,55618.5,2.0,1
Ignitera,buyers,7975,37077,295689075,5913781.5,1000000.0,0.338193083393426,7
Ignitera,buyers,200,37067,7413400,148268.0,148268.0,2.0,3
Ignitera,buyers,25,37066,926650,18533.0,18533.0,2.0,0
Ignitera,buyers,50,37061,1853050,37061.0,37061.0,2.0,0
Ignitera,buyers,100,37017,3701700,74034.0,74034.0,2.0,2
Ignitera,buyers,75,37016,2776200,55524.0,55524.0,2.0,1
Ignitera,buyers,50,37015,1850750,37015.0,37015.0,2.0,0
Ignitera,buyers,500,37012,18506000,370120.0,370120.0,2.0,5
Ignitera,buyers,5100,37001,188705100,3774102.0,1000000.0,0.5299273840505636,7
Ignitera,buyers,25,37000,925000,18500.0,18500.0,2.0,0
Ignitera,buyers,125,27005,3375625,67512.5,67512.5,2.0,3
Ignitera,buyers,150,26205,3930750,78615.0,78615.0,2.0,3
Ignitera,buyers,325,25051,8141575,162831.5,162831.5,2.0,4
Ignitera,buyers,200,25010,5002000,100040.0,100040.0,2.0,3
Ignitera,buyers,3425,1,3425,68.5,68.5,2.0,6
Ignitera,buyers,1550,1,1550,31.0,31.0,2.0,6
Inabra,sellers,35050,41150,1442307500,28846150.0,1000000.0,0.06933334257777901,8
Inabra,sellers,250,42000,10500000,210000.0,210000.0,2.0,4
Inabra,sellers,100,45000,4500000,90000.0,90000.0,2.0,2
Inabra,buyers,8725,39611,345605975,6912119.5,1000000.0,0.2893468493998114,7
Inabra,buyers,975,39610,38619750,772395.0,772395.0,2.0,6
Inabra,buyers,650,39600,25740000,514800.0,514800.0,2.0,5
Inabra,buyers,75,39530,2964750,59295.0,59295.0,2.0,1
Inabra,buyers,25,39527,988175,19763.5,19763.5,2.0,0
Inabra,buyers,1350,39526,53360100,1067202.0,1000000.0,1.8740594564103141,6
Inabra,buyers,75,39525,2964375,59287.5,59287.5,2.0,1
Inabra,buyers,8950,39519,353695050,7073901.0,1000000.0,0.28272943033836634,7
Inabra,buyers,250,39518,9879500,197590.0,197590.0,2.0,4
Inabra,buyers,25,39517,987925,19758.5,19758.5,2.0,0
Inabra,buyers,225,39516,8891100,177822.0,177822.0,2.0,4
Inabra,buyers,850,39514,33586900,671738.0,671738.0,2.0,5
Inabra,buyers,50,39511,1975550,39511.0,39511.0,2.0,0
Inabra,buyers,100,39500,3950000,79000.0,79000.0,2.0,2
Inabra,buyers,1500,39109,58663500,1173270.0,1000000.0,1.7046374662268702,6
Inabra,buyers,19375,39107,757698125,15153962.5,1000000.0,0.1319786821433668,8
Inabra,buyers,1000,39106,39106000,782120.0,782120.0,2.0,6
Inabra,buyers,2450,39105,95807250,1916145.0,1000000.0,1.0437623457514957,6
