date,n_worlds,basket_log,basket_price,chain_ret,n_pairs,ew_log,ew_price,index_valid,vw_log,vw_price,disp_pct,breadth_up
2026-04-08,61,10.563401591643899,38692.5205014968,0.0020915751088014774,61,10.547065012519983,38065.5522807046,True,10.568122299565628,38875.608401779864,4.758561865971018,0.6229508196721312
2026-04-09,61,10.559862313912122,38555.81898032354,-0.0035392777317770035,61,10.543525734788206,37931.065851967775,True,10.563532143340591,38697.57220544466,4.951730586194703,0.45901639344262296
2026-04-10,61,10.561487846662969,38618.543693537824,0.0016255327508460015,61,10.545151267539053,37992.77418265299,True,10.564653732013308,38740.99931321555,4.613174572563749,0.5245901639344263
2026-04-11,61,10.561377512429196,38614.28298116553,-0.00011033423377383062,61,10.545040933305279,37988.58251027131,True,10.566070081114662,38795.90896922004,4.681678353755247,0.4918032786885246
2026-04-12,61,10.56240810102977,38654.09893443497,0.001030588600576278,61,10.546071521905855,38027.753291371715,True,10.565959789201175,38791.63033013836,4.505621574559337,0.5737704918032787
2026-04-13,61,10.563006778725912,38677.247209818146,0.0005986776961444008,61,10.546670199602,38050.526475320214,True,10.566807614242615,38824.532791524995,4.4671042977215265,0.4262295081967213
2026-04-14,61,10.560430136896764,38577.7180773492,-0.002576641829150955,61,10.544093557772849,37952.61009907099,True,10.56529949182856,38766.02477312324,4.700467694518892,0.45901639344262296
2026-04-15,61,10.557540000686155,38466.38417997191,-0.002890136210610322,61,10.541203421562239,37843.08024068232,True,10.562488768294843,38657.21718064835,4.444072953135323,0.4262295081967213
2026-04-16,61,10.55225826816037,38263.7506266809,-0.005281732525782666,61,10.535921689036455,37643.73013330626,True,10.558528286374687,38504.41874836063,4.369798268041534,0.32786885245901637
2026-04-17,61,10.54857352906397,38123.01812927015,-0.0036847390964008997,61,10.532236949940055,37505.27804571026,True,10.554046497317456,38332.236196907696,4.6029566459838955,0.3770491803278688
2026-04-18,61,10.547654860086928,38088.011777290296,-0.0009186689770439426,61,10.53131828096301,37470.83893178908,True,10.55422081173653,38338.91864079838,4.748178404290795,0.4918032786885246
2026-04-19,61,10.547529442037849,38083.23515270364,-0.0001254180490812683,61,10.53119286291393,37466.13970696282,True,10.55525204839374,38378.47553185107,4.896166938024263,0.4918032786885246
2026-04-20,61,10.549014022479286,38139.81476686057,0.001484580441440665,61,10.53267744335537,37521.80251292126,True,10.556260834762497,38417.210749316066,4.798601419288893,0.5737704918032787
2026-04-21,61,10.551094072262275,38219.230045522985,0.0020800497829896775,61,10.53475749313836,37599.930957453435,True,10.557635439594366,38470.05554487362,4.578923546707782,0.4426229508196721
2026-04-22,61,10.548493617744622,38119.971790314004,-0.0026004545176521615,61,10.532157038620708,37502.28106920693,True,10.55652277114562,38427.27493257973,4.760285304567567,0.45901639344262296
2026-04-23,61,10.548239332889084,38110.279691123425,-0.000254284855538507,61,10.531902753765168,37492.746019443584,True,10.554890119519238,38364.5877667399,4.885313008582719,0.45901639344262296
2026-04-24,61,10.54810881090939,38105.30578658046,-0.00013052197969412002,61,10.531772231785475,37487.85271135805,True,10.552000574078058,38253.89155494409,4.792752972917309,0.5737704918032787
2026-04-25,61,10.544229315350325,37957.762803228354,-0.0038794955590657413,61,10.52789273622641,37342.700493987686,True,10.550804740857231,38208.17362155668,5.076263804472597,0.3770491803278688
2026-04-26,61,10.540478606395157,37815.66094031756,-0.0037507089551687533,61,10.52414202727124,37202.901229899755,True,10.548952829304813,38137.480941928996,5.15325427592203,0.39344262295081966
2026-04-27,61,10.540255743032215,37807.23415399441,-0.00022286336293997707,61,10.5239191639083,37194.610990050176,True,10.548617185750174,38124.68249023974,4.972620022041694,0.4918032786885246
2026-04-28,61,10.542516293687724,37892.79599394516,0.002260550655508424,61,10.526179714563808,37278.78639784643,True,10.548454792434965,38118.49179933586,4.771546338245508,0.5409836065573771
2026-04-29,61,10.5413948299941,37850.32441860425,-0.0011214636936261921,61,10.525058250870183,37237.00302600527,True,10.547537036418598,38083.524372389766,4.94700117885642,0.5737704918032787
2026-04-30,61,10.538883863314469,37755.402737637996,-0.002510966679629922,61,10.522547284190553,37143.61944275561,True,10.546473381978242,38043.03819805324,5.075618400934962,0.45901639344262296
2026-05-01,61,10.53646833637086,37664.31360347766,-0.0024155269436101283,61,10.520131757246942,37054.006304256334,True,10.54536942154876,38001.063362806875,5.13005660249389,0.3770491803278688
2026-05-02,61,10.534282714307926,37582.08354333153,-0.0021856220629331113,61,10.51794613518401,36973.108688568194,True,10.542853570195575,37905.578499348936,5.022725303698839,0.47540983606557374
2026-05-03,61,10.535258699927272,37618.78102160742,0.000975985619348686,61,10.518922120803358,37009.21152601011,True,10.542148578994377,37878.86481759228,5.0558676723571105,0.4426229508196721
2026-05-04,61,10.536993647327352,37684.10427775624,0.0017349474000806055,61,10.52065706820344,37073.47629320161,True,10.541487055542317,37853.815346497846,5.033278240636076,0.6229508196721312
2026-05-05,61,10.538388797436491,37736.71595200992,0.001395150109136442,61,10.522052218312576,37125.23545520286,True,10.540732417022255,37825.26017507733,5.262406794868089,0.5573770491803278
2026-05-06,61,10.540846600079847,37829.57942552626,0.0024578026433586414,61,10.524510020955933,37216.594181910004,True,10.544659861842993,37974.10890349836,4.980046899130549,0.6065573770491803
2026-05-07,61,10.54155769423786,37856.48938507939,0.0007110941580095722,61,10.525221115113943,37243.06809622115,True,10.544527809555111,37969.094666615405,4.775504747832052,0.5573770491803278
2026-05-08,61,10.541536088770266,37855.67148676037,-2.160546759341858e-05,61,10.52519950964635,37242.26345101274,True,10.545480738829424,38005.29377329731,4.858650897389509,0.5245901639344263
2026-05-09,61,10.541788461693248,37865.22643887978,0.0002523729229846921,61,10.525451882569335,37251.663576017054,True,10.545069813840684,37989.6796567165,4.897170130948073,0.5409836065573771
2026-05-10,61,10.54165122469832,37860.03028555146,-0.00013723699492787465,61,10.525314645574406,37246.551620434504,True,10.54468260028014,37974.97238520397,4.905972490035902,0.39344262295081966
2026-05-11,61,10.543063909413233,37913.552367654556,0.0014126847149120204,61,10.526727330289319,37299.20643816314,True,10.544049982126102,37950.95632557261,4.858482118595924,0.47540983606557374
2026-05-12,61,10.542217568508134,37881.47815220302,-0.000846340905099611,61,10.52588098938422,37267.65194883784,True,10.546892941228581,38059.00285546591,4.817086834187822,0.5901639344262295
2026-05-13,61,10.54209715819859,37876.91710629672,-0.00012041030954421334,61,10.525760579074674,37263.164809484995,True,10.543969481955362,37947.90139007168,4.863938492426736,0.4918032786885246
2026-05-14,61,10.54299736200417,37911.02940292545,0.0009002038055803822,61,10.526660782880255,37296.72435520354,True,10.545265334947436,37997.10816711976,4.662506296700145,0.6065573770491803
2026-05-15,61,10.541374512305284,37849.55539530352,-0.0016228496988890432,61,10.525037933181366,37236.24646385115,True,10.543756330650499,37939.81360736494,4.669454930592347,0.4098360655737705
2026-05-16,61,10.544466328110714,37966.76034359234,0.0030918158054314042,61,10.528129748986798,37351.55223945901,True,10.545969050939668,38023.856750394596,4.74638596012762,0.6557377049180327
